load_key,bus_id_origen,bus_name_origen,pl_mw,stat,match_type,bus_destino,bus_destino_name,n_saltos,camino
7503-1,7503,SARMISJU,40.638,1,bfs,7203,NVA.SJUAN_132kV,3,SARMISJU -> SAN JUAN -> SANJUAN1 -> NVA.SJUAN
7504-1,7504,CAVIC,15.083,1,bfs,7203,NVA.SJUAN_132kV,4,CAVIC -> CAVIC -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7508-1,7508,CRUZP13_01,7.153,1,bfs,7216,GRAN MZA_132kV,2,CRUZP13_01 -> CRUZPIED -> GRAN MZA
7509-1,7509,LBEB13_01,11.523,1,bfs,7203,NVA.SJUAN_132kV,2,LBEB13_01 -> LA BEBIDA -> NVA.SJUAN
7510-1,7510,CALIN33_01,5.84,1,bfs,7203,NVA.SJUAN_132kV,4,CALIN33_01 -> CALINGASTA -> BAUCHACETA.B -> RODEO -> NVA.SJUAN
7511-1,7511,COST33_01,21.816,1,bfs,7203,NVA.SJUAN_132kV,3,COST33_01 -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7513-1,7513,GUAII33_02,0.342,1,bfs,7203,NVA.SJUAN_132kV,6,GUAII33_02 -> GUANIZUIL_B -> BAUCHACETA.A -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7515-1,7515,MARCA13_01,1.62,1,bfs,7216,GRAN MZA_132kV,6,MARCA13_01 -> EL.MARCADO -> LAMBARE -> PIQ.MCAS -> MCAS66_01 -> MCAS.CUY -> GRAN MZA
7516-1,7516,CARRIZAL,2.138,1,bfs,7216,GRAN MZA_132kV,5,CARRIZAL -> ARGENTIN -> ANCHORIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7517-1,7517,CAUC33_01,17.558,1,bfs,7203,NVA.SJUAN_132kV,4,CAUC33_01 -> CAUCETE -> CERVANTES -> LA BEBIDA -> NVA.SJUAN
7518-1,7518,ARGENTIN,45.968,1,bfs,7216,GRAN MZA_132kV,4,ARGENTIN -> ANCHORIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7520-1,7520,CH.ACOND,0.31,1,bfs,7216,GRAN MZA_132kV,7,CH.ACOND -> CH.SMART -> CARBOM.B -> G.CRUZ B -> CARBOM.A -> CRUZPIED -> CRUZPIED -> GRAN MZA
7525-1,7525,LC35.TER,0.0,0,bfs,7216,GRAN MZA_132kV,4,LC35.TER -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7526-1,7526,LC35 1,14.871,1,bfs,7216,GRAN MZA_132kV,4,LC35 1 -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7527-1,7527,LC35 2,34.061,1,bfs,7216,GRAN MZA_132kV,3,LC35 2 -> CRUZPIED -> CRUZPIED -> GRAN MZA
7528-1,7528,LC35 3,3.194,1,bfs,7216,GRAN MZA_132kV,6,LC35 3 -> CARRIZAL -> ARGENTIN -> ANCHORIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7531-1,7531,ZAPATA,12.715,1,bfs,7216,GRAN MZA_132kV,5,ZAPATA -> CAPIZ A -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7532-1,7532,C.HONDA33,31.306,1,bfs,7216,GRAN MZA_132kV,3,C.HONDA33 -> C.HONDA -> CRUZPIED -> GRAN MZA
7534-1,7534,ANCHORIZ,4.016,1,bfs,7216,GRAN MZA_132kV,3,ANCHORIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7535-1,7535,C.ANZORE,0.202,1,bfs,7216,GRAN MZA_132kV,5,C.ANZORE -> ARGENTIN -> ANCHORIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7537-1,7537,CAPIZ A,10.559,1,bfs,7216,GRAN MZA_132kV,4,CAPIZ A -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7538-1,7538,CAPIZ B,10.916,1,bfs,7216,GRAN MZA_132kV,4,CAPIZ B -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7541-1,7541,CANADITA33,8.807,1,bfs,7216,GRAN MZA_132kV,4,CANADITA33 -> C.HONDA33 -> C.HONDA -> CRUZPIED -> GRAN MZA
7542-1,7542,L.BERROS33,6.275,1,bfs,7216,GRAN MZA_132kV,4,L.BERROS33 -> C.HONDA33 -> C.HONDA -> CRUZPIED -> GRAN MZA
7543-1,7543,JACHAL,9.275,1,bfs,7203,NVA.SJUAN_132kV,4,JACHAL -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7546-2,7546,CAUC13_01,17.558,1,bfs,7203,NVA.SJUAN_132kV,4,CAUC13_01 -> CAUCETE -> CERVANTES -> LA BEBIDA -> NVA.SJUAN
7556-1,7556,BTUN66_01,30.907,1,bfs,7216,GRAN MZA_132kV,5,BTUN66_01 -> TUNUYAN -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7558-1,7558,TPORTICO,5.447,1,bfs,7216,GRAN MZA_132kV,6,TPORTICO -> BTUN66_01 -> TUNUYAN -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7559-1,7559,CATITAS,3.553,1,bfs,7216,GRAN MZA_132kV,7,CATITAS -> TPORTICO -> BTUN66_01 -> TUNUYAN -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7560-1,7560,DORMID,2.724,1,bfs,7216,GRAN MZA_132kV,8,DORMID -> CATITAS -> TPORTICO -> BTUN66_01 -> TUNUYAN -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7561-1,7561,LA.PAZ,4.287,1,bfs,7216,GRAN MZA_132kV,9,LA.PAZ -> DORMID -> CATITAS -> TPORTICO -> BTUN66_01 -> TUNUYAN -> LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7563-1,7563,GALVE66_01,13.517,1,bfs,7104,GRAN MZA_220kV,7,GALVE66_01 -> ALVEAR.M -> NIHUIL 3 -> NIHUIL 2 -> NIHUIL -> A.TORO -> REYUNOS -> GRAN MZA
7564-1,7564,GALVE13_01,13.225,1,bfs,7104,GRAN MZA_220kV,7,GALVE13_01 -> ALVEAR.M -> NIHUIL 3 -> NIHUIL 2 -> NIHUIL -> A.TORO -> REYUNOS -> GRAN MZA
7568-1,7568,LBEB33_01,11.523,1,bfs,7203,NVA.SJUAN_132kV,2,LBEB33_01 -> LA BEBIDA -> NVA.SJUAN
7569-1,7569,COST13_01,21.816,1,bfs,7203,NVA.SJUAN_132kV,3,COST13_01 -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7573-1,7573,G.CRUZ A,38.101,1,bfs,7216,GRAN MZA_132kV,5,G.CRUZ A -> SAN MART -> SMAR.MZA -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7575-1,7575,CARBOM.A,36.272,1,bfs,7216,GRAN MZA_132kV,3,CARBOM.A -> CRUZPIED -> CRUZPIED -> GRAN MZA
7577-1,7577,G.CRUZ B,23.0,1,bfs,7216,GRAN MZA_132kV,4,G.CRUZ B -> CARBOM.A -> CRUZPIED -> CRUZPIED -> GRAN MZA
7578-1,7578,MCAS13_01,7.301,1,bfs,7216,GRAN MZA_132kV,2,MCAS13_01 -> MCAS.CUY -> GRAN MZA
7579-1,7579,CARBOM.B,0.0,1,bfs,7216,GRAN MZA_132kV,5,CARBOM.B -> G.CRUZ B -> CARBOM.A -> CRUZPIED -> CRUZPIED -> GRAN MZA
7581-1,7581,CH.SMART,6.067,1,bfs,7216,GRAN MZA_132kV,6,CH.SMART -> CARBOM.B -> G.CRUZ B -> CARBOM.A -> CRUZPIED -> CRUZPIED -> GRAN MZA
7582-1,7582,MCAS66_01,16.555,1,bfs,7216,GRAN MZA_132kV,2,MCAS66_01 -> MCAS.CUY -> GRAN MZA
7584-1,7584,PIQ.MCAS,17.56,1,bfs,7216,GRAN MZA_132kV,3,PIQ.MCAS -> MCAS66_01 -> MCAS.CUY -> GRAN MZA
7586-1,7586,LAMBARE,3.843,1,bfs,7216,GRAN MZA_132kV,4,LAMBARE -> PIQ.MCAS -> MCAS66_01 -> MCAS.CUY -> GRAN MZA
7588-1,7588,SAN MART,0.0,0,bfs,7216,GRAN MZA_132kV,4,SAN MART -> SMAR.MZA -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7604-1,7604,LDCUTG26,1.2,1,bfs,7216,GRAN MZA_132kV,3,LDCUTG26 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7605-1,7605,LDCUTG27,1.2,1,bfs,7216,GRAN MZA_132kV,3,LDCUTG27 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7620-1,7620,SJUAFV01,36.844,1,bfs,7203,NVA.SJUAN_132kV,2,SJUAFV01 -> SANJUAN1 -> NVA.SJUAN
7651-1,7651,LDCUTV11,3.001,1,bfs,7216,GRAN MZA_132kV,3,LDCUTV11 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7652-1,7652,LDCUTV12,3.001,1,bfs,7216,GRAN MZA_132kV,3,LDCUTV12 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7653-1,7653,LDCUTV15,4.0,1,bfs,7216,GRAN MZA_132kV,3,LDCUTV15 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7810-1,7810,CAV.TER,6.563,1,bfs,7203,NVA.SJUAN_132kV,4,CAV.TER -> CAVIC -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7813-1,7813,LUJ.CUYO13,38.274,1,bfs,7216,GRAN MZA_132kV,3,LUJ.CUYO13 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7814-1,7814,LUJ.CUYO33,12.6,1,bfs,7216,GRAN MZA_132kV,3,LUJ.CUYO33 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7817-1,7817,MALARGUE13,8.959,1,bfs,7104,GRAN MZA_220kV,9,MALARGUE13 -> MALARGUE -> PU.ROJAS -> SOSNEADO -> NIHUIL 1 -> NIHUIL 2 -> NIHUIL -> A.TORO -> REYUNOS -> GRAN MZA
7820-1,7820,ARGENTINA33,4.016,1,bfs,7216,GRAN MZA_132kV,5,ARGENTINA33 -> ARGENTINA66 -> ANCHORIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7836-1,7836,ANC.TER,3.258,1,bfs,7216,GRAN MZA_132kV,3,ANC.TER -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7842-1,7842,CAP.TER3,2.828,1,bfs,7216,GRAN MZA_132kV,4,CAP.TER3 -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7842-2,7842,CAP.TER3,1.461,1,bfs,7216,GRAN MZA_132kV,4,CAP.TER3 -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7843-1,7843,JACH.TER,3.092,1,bfs,7203,NVA.SJUAN_132kV,4,JACH.TER -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7890-1,7890,SMA.TER,75.746,1,bfs,7216,GRAN MZA_132kV,4,SMA.TER -> SMAR.MZA -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
8003-1,8003,ALUMBRER,9.0,1,sin_conexion,,,-1,
8003-2,8003,ALUMBRER,5.0,1,sin_conexion,,,-1,
8014-1,8014,TAFIVALL,2.0,1,sin_conexion,,,-1,
8201-1,8201,MANANTIALES,53.579,1,bfs,8232,BRACHO_132kV_3,2,MANANTIALES -> INDEPEN1 -> BRACHO2
8202-1,8202,A.BLANCA,52.55,1,bfs,8232,BRACHO_132kV_3,2,A.BLANCA -> INDEPEN1 -> BRACHO2
8204-1,8204,AGUILARE,26.0,1,bfs,8232,BRACHO_132kV_3,5,AGUILARE -> A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8206-1,8206,AIMOGAST,30.429,1,bfs,8271,RIOJASUR_132kV,3,AIMOGAST -> ARAUCO_1 -> RIOJA NORTE -> RIOJASUR
8209-1,8209,P.I.SALTA,32.239,1,bfs,8300,JUANCITO_132kV,3,P.I.SALTA -> C.SANTO2 -> GUEMES -> JUANCITO
8210-1,8210,AVELLNOA,56.497,1,bfs,8230,BRACHO_132kV_2,3,AVELLNOA -> POZO-AVE -> CEV.POZO -> BRACHO1
8211-1,8211,CARRIL,18.365,1,bfs,8120,COBOS_345kV,5,CARRIL -> C.CORRAL -> S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8212-1,8212,BELEN,7.333,1,bfs,8232,BRACHO_132kV_3,6,BELEN -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8215-1,8215,TRANCAS,9.82,1,bfs,8120,COBOS_345kV,4,TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8217-1,8217,SALTAEST,41.673,1,bfs,8120,COBOS_345kV,2,SALTAEST -> COBOS -> COBOS
8222-1,8222,CATAM II,24.173,1,sin_conexion,,,-1,
8225-1,8225,BURRUYAC,11.578,1,bfs,8230,BRACHO_132kV_2,3,BURRUYAC -> LA FLORIDA -> CEV.POZO -> BRACHO1
8230-1,8230,BRACHO1,0.143,0,directo,8230,BRACHO_132kV_2,0,
8231-1,8231,VALLEVIEJO,19.718,1,bfs,8292,RECREO_132kV,3,VALLEVIEJO -> DIVISAD.CAT -> EM S.MARTIN -> RECREO
8240-1,8240,ESTATICA,69.374,1,bfs,8232,BRACHO_132kV_3,2,ESTATICA -> INDEPEN1 -> BRACHO2
8242-1,8242,FRIAS,29.776,1,bfs,8292,RECREO_132kV,1,FRIAS -> RECREO
8243-1,8243,R.FRONTE,11.991,1,bfs,8120,COBOS_345kV,2,R.FRONTE -> COBOS -> COBOS
8244-1,8244,GUEMES,18.739,1,bfs,8300,JUANCITO_132kV,1,GUEMES -> JUANCITO
8246-1,8246,HUACRA,7.78,1,bfs,8232,BRACHO_132kV_3,4,HUACRA -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8247-1,8247,LA COCHA,14.452,1,bfs,8232,BRACHO_132kV_3,6,LA COCHA -> PIZARROS -> HUACRA -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8250-1,8250,INDEPEN1,79.742,1,bfs,8232,BRACHO_132kV_3,1,INDEPEN1 -> BRACHO2
8253-1,8253,PANTANILLO,18.543,1,bfs,8292,RECREO_132kV,3,PANTANILLO -> A.VARELA1 -> EM S.MARTIN -> RECREO
8254-1,8254,J.V.GONZ,4.471,1,bfs,8120,COBOS_345kV,5,J.V.GONZ -> EL TUNAL -> GALPON -> METAN -> COBOS -> COBOS
8255-1,8255,A.SARAVI,4.838,1,bfs,8120,COBOS_345kV,6,A.SARAVI -> J.V.GONZ -> EL TUNAL -> GALPON -> METAN -> COBOS -> COBOS
8256-1,8256,JUJUYEST,36.196,1,bfs,8300,JUANCITO_132kV,2,JUJUYEST -> PALPALA -> JUANCITO
8257-1,8257,RIOJA ESTE,22.632,1,bfs,8271,RIOJASUR_132kV,2,RIOJA ESTE -> PI.RS-PI.RE -> RIOJASUR
8258-1,8258,JUJUYSUR,32.576,1,bfs,8300,JUANCITO_132kV,3,JUJUYSUR -> JUJUYEST -> PALPALA -> JUANCITO
8260-1,8260,LA BANDA,41.446,1,bfs,8313,SANTIAGO_132kV,4,LA BANDA -> R.HONDO -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8261-1,8261,BDA.ESTE,37.094,1,bfs,8232,BRACHO_132kV_3,2,BDA.ESTE -> LAGUARIDA1 -> BRACHO2
8262-1,8262,CALERA,21.0,1,bfs,8292,RECREO_132kV,2,CALERA -> FRIAS -> RECREO
8268-1,8268,MADERAS,9.169,1,bfs,8300,JUANCITO_132kV,2,MADERAS -> GUEMES -> JUANCITO
8272-1,8272,METAN,15.536,1,bfs,8120,COBOS_345kV,2,METAN -> COBOS -> COBOS
8274-1,8274,MINETTI,10.0,1,bfs,8300,JUANCITO_132kV,1,MINETTI -> JUANCITO
8275-1,8275,CIRCUNVA.RJ,52.004,1,bfs,8271,RIOJASUR_132kV,2,CIRCUNVA.RJ -> RIOJA NORTE -> RIOJASUR
8278-1,8278,ORAN,44.123,1,bfs,8300,JUANCITO_132kV,6,ORAN -> TABACAL -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8281-1,8281,TABACAL,8.54,1,bfs,8300,JUANCITO_132kV,5,TABACAL -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8282-1,8282,PALPALA,10.859,1,bfs,8300,JUANCITO_132kV,1,PALPALA -> JUANCITO
8283-1,8283,LULES,28.058,1,bfs,8232,BRACHO_132kV_3,2,LULES -> INDEPEN1 -> BRACHO2
8284-1,8284,PAPELTUC,12.014,1,bfs,8232,BRACHO_132kV_3,3,PAPELTUC -> LULES -> INDEPEN1 -> BRACHO2
8285-1,8285,ZAPLA,18.0,1,bfs,8300,JUANCITO_132kV,2,ZAPLA -> PALPALA -> JUANCITO
8287-1,8287,FERNANDEZ,22.092,1,bfs,8313,SANTIAGO_132kV,4,FERNANDEZ -> SGO.CENTRO -> SGO.SUR -> PI SGO  SUR -> SANTIAGO
8288-1,8288,PICHANAL,14.233,1,bfs,8300,JUANCITO_132kV,4,PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8290-1,8290,P.VIEJO,3.313,0,bfs,8232,BRACHO_132kV_3,4,P.VIEJO -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8293-1,8293,S.CORRAL,9.038,1,bfs,8302,MQUEMADO_132kV,4,S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8294-1,8294,R.HONDO,11.779,1,bfs,8313,SANTIAGO_132kV,3,R.HONDO -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8295-1,8295,DIVISAD.CAT,3.729,1,bfs,8292,RECREO_132kV,2,DIVISAD.CAT -> EM S.MARTIN -> RECREO
8296-1,8296,SALTASUR,77.863,1,bfs,8120,COBOS_345kV,3,SALTASUR -> SALTAEST -> COBOS -> COBOS
8297-1,8297,QUIMILI,9.849,1,bfs,8302,MQUEMADO_132kV,3,QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8298-1,8298,SALTANOR,44.36,1,bfs,8300,JUANCITO_132kV,2,SALTANOR -> GUEMES -> JUANCITO
8300-1,8300,JUANCITO,26.543,1,directo,8300,JUANCITO_132kV,0,
8301-1,8301,LA PAZ,10.645,1,bfs,8292,RECREO_132kV,1,LA PAZ -> RECREO
8303-1,8303,COPO,5.383,1,bfs,8302,MQUEMADO_132kV,1,COPO -> MQUEMADO
8305-1,8305,TERMAS.NORTE,10.035,1,bfs,8232,BRACHO_132kV_3,2,TERMAS.NORTE -> PIQ 227 I -> BRACHO2
8306-1,8306,SPED.JUJ,25.55,1,bfs,8300,JUANCITO_132kV,1,SPED.JUJ -> JUANCITO
8307-1,8307,SGO.ESTE,29.901,1,bfs,8313,SANTIAGO_132kV,6,SGO.ESTE -> PI SGOESTEII -> PI M.MAYUII -> SGO.CENTRO -> SGO.SUR -> PI SGO  SUR -> SANTIAGO
8308-1,8308,SGO.CENTRO,60.7,1,bfs,8313,SANTIAGO_132kV,3,SGO.CENTRO -> SGO.SUR -> PI SGO  SUR -> SANTIAGO
8309-1,8309,SGO.OEST,54.972,1,bfs,8313,SANTIAGO_132kV,2,SGO.OEST -> PI SGO OESTE -> SANTIAGO
8310-1,8310,SARMITUC,67.411,1,bfs,8232,BRACHO_132kV_3,3,SARMITUC -> ESTATICA -> INDEPEN1 -> BRACHO2
8311-1,8311,SGO.SUR,48.483,1,bfs,8313,SANTIAGO_132kV,2,SGO.SUR -> PI SGO  SUR -> SANTIAGO
8316-1,8316,TUCUNOR1,69.703,1,bfs,8230,BRACHO_132kV_2,2,TUCUNOR1 -> CEV.POZO -> BRACHO1
8320-1,8320,TUCUOES,74.886,1,bfs,8120,COBOS_345kV,5,TUCUOES -> TUCUNOR2 -> NOGALES -> METAN -> COBOS -> COBOS
8321-1,8321,ACONQUIJ,1.667,1,bfs,8232,BRACHO_132kV_3,4,ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8322-1,8322,V.QUINTE,23.0,1,bfs,8232,BRACHO_132kV_3,3,V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8323-1,8323,ANDALGAL,15.559,1,bfs,8232,BRACHO_132kV_3,5,ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8329-1,8329,CAMPOGALLO,7.883,1,bfs,8302,MQUEMADO_132kV,2,CAMPOGALLO -> COPO -> MQUEMADO
8330-1,8330,ESTRELLA,2.178,0,bfs,8300,JUANCITO_132kV,5,ESTRELLA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8331-1,8331,ALTOCOME,2.529,1,bfs,8300,JUANCITO_132kV,4,ALTOCOME -> PI A COMED 1 -> MADERAS -> GUEMES -> JUANCITO
8332-1,8332,S.HACHADA,12.81,1,bfs,8300,JUANCITO_132kV,5,S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8334-1,8334,DRAGONES,3.131,1,bfs,8300,JUANCITO_132kV,6,DRAGONES -> S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8339-1,8339,GUACHIPAS,4.0,1,bfs,8120,COBOS_345kV,5,GUACHIPAS -> C.CORRAL -> S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8343-1,8343,ALTOPADI,2.123,1,bfs,8300,JUANCITO_132kV,6,ALTOPADI -> PIQ.FIC.AP -> PIQ.FIC.JS -> JUJUYSUR -> JUJUYEST -> PALPALA -> JUANCITO
8348-1,8348,S.AGUSTI,16.98,1,bfs,8120,COBOS_345kV,3,S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8349-1,8349,LAFANDET,52.774,1,bfs,8313,SANTIAGO_132kV,3,LAFANDET -> SGO.OEST -> PI SGO OESTE -> SANTIAGO
8351-1,8351,P.JUNTA,62.404,1,bfs,8313,SANTIAGO_132kV,1,P.JUNTA -> SANTIAGO
8352-1,8352,LIBERTAD,22.667,1,bfs,8313,SANTIAGO_132kV,3,LIBERTAD -> PI LIBERTAD -> P.JUNTA -> SANTIAGO
8354-1,8354,A.VERDE,38.0,1,bfs,8232,BRACHO_132kV_3,4,A.VERDE -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8355-1,8355,CANAS,8.35,1,bfs,8292,RECREO_132kV,3,CANAS -> CALERA -> FRIAS -> RECREO
8359-1,8359,OLPAS,13.688,1,bfs,8271,RIOJASUR_132kV,4,OLPAS -> CHAMICAL -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8361-1,8361,LORETO,10.476,1,bfs,8313,SANTIAGO_132kV,3,LORETO -> SGO.SUR -> PI SGO  SUR -> SANTIAGO
8362-1,8362,NOGALES,29.852,1,bfs,8120,COBOS_345kV,3,NOGALES -> METAN -> COBOS -> COBOS
8364-1,8364,PELLEGRINI,8.615,1,bfs,8120,COBOS_345kV,4,PELLEGRINI -> EM.L.ROBLES -> R.FRONTE -> COBOS -> COBOS
8365-1,8365,PARQUE RIO,17.633,1,bfs,8313,SANTIAGO_132kV,4,PARQUE RIO -> SGO.CENTRO -> SGO.SUR -> PI SGO  SUR -> SANTIAGO
8367-1,8367,MACACHA,10.042,1,bfs,8300,JUANCITO_132kV,2,MACACHA -> GUEMES -> JUANCITO
8368-1,8368,OJO DE AGUA,6.544,1,bfs,8313,SANTIAGO_132kV,4,OJO DE AGUA -> LORETO -> SGO.SUR -> PI SGO  SUR -> SANTIAGO
8371-1,8371,C.QUIJA,7.3,1,bfs,8120,COBOS_345kV,4,C.QUIJA -> S.AGUSTI -> SALTAEST -> COBOS -> COBOS
8372-1,8372,C.OESTE,13.5,1,bfs,8300,JUANCITO_132kV,3,C.OESTE -> SALTANOR -> GUEMES -> JUANCITO
8373-1,8373,GALPON,3.7,1,bfs,8120,COBOS_345kV,3,GALPON -> METAN -> COBOS -> COBOS
8500-1,8500,CAT.SEC1,38.742,1,bfs,8292,RECREO_132kV,4,CAT.SEC1 -> CATAMARC -> PICATA -> EM S.MARTIN -> RECREO
8505-1,8505,CHILECIT,11.021,1,bfs,8271,RIOJASUR_132kV,5,CHILECIT -> MALLIGASTA -> MALLIGASTA -> PS_NONOGASTA -> EMPIQUETE63 -> RIOJASUR
8506-1,8506,MALLIGASTA,7.164,1,bfs,8271,RIOJASUR_132kV,4,MALLIGASTA -> MALLIGASTA -> PS_NONOGASTA -> EMPIQUETE63 -> RIOJASUR
8509-1,8509,RIOJ.TER,99.987,1,bfs,8271,RIOJASUR_132kV,2,RIOJ.TER -> RIOJA NORTE -> RIOJASUR
8510-1,8510,LIBER33_01,21.0,1,bfs,8300,JUANCITO_132kV,3,LIBER33_01 -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8511-1,8511,NONOGAS.,27.937,1,bfs,8271,RIOJASUR_132kV,3,NONOGAS. -> NONOGSTA -> EMPIQUETE63 -> RIOJASUR
8529-1,8529,BANDERA,11.046,1,bfs,8302,MQUEMADO_132kV,7,BANDERA -> BANDERA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8531-1,8531,BANDERA,5.021,1,bfs,8302,MQUEMADO_132kV,7,BANDERA -> BANDERA -> ANATUYA -> S.CORRAL -> QUIMILI -> CAMPOGALLO -> COPO -> MQUEMADO
8536-1,8536,PATQ33_01,10.318,1,bfs,8271,RIOJASUR_132kV,3,PATQ33_01 -> PATQUIA -> EMPIQUETE63 -> RIOJASUR
8552-1,8552,SAUJ33_01,2.619,1,bfs,8232,BRACHO_132kV_3,7,SAUJ33_01 -> SAUJIL -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8553-1,8553,SAUJ13_01,2.619,1,bfs,8232,BRACHO_132kV_3,7,SAUJ13_01 -> SAUJIL -> ANDALGAL -> ACONQUIJ -> V.QUINTE -> A.BLANCA -> INDEPEN1 -> BRACHO2
8556-1,8556,CEVP33_01,18.057,1,bfs,8230,BRACHO_132kV_2,2,CEVP33_01 -> CEV.POZO -> BRACHO1
8557-1,8557,CEVP33_02,14.867,1,bfs,8230,BRACHO_132kV_2,2,CEVP33_02 -> CEV.POZO -> BRACHO1
8562-1,8562,TARTAGAL,20.887,1,bfs,8300,JUANCITO_132kV,7,TARTAGAL -> TARTAGAL -> S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8563-1,8563,CAFA13_01,5.812,1,bfs,8120,COBOS_345kV,8,CAFA13_01 -> CAFAYATE -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8564-1,8564,PIQUIREN,8.355,1,bfs,8300,JUANCITO_132kV,8,PIQUIREN -> TARTAGAL -> TARTAGAL -> S.HACHADA -> PICHANAL -> CAIMANCI -> LIBERTADOR -> SPED.JUJ -> JUANCITO
8573-1,8573,CAFAYATE,5.812,1,bfs,8120,COBOS_345kV,8,CAFAYATE -> CAFAYATE -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8573-2,8573,CAFAYATE,28.3,1,bfs,8120,COBOS_345kV,8,CAFAYATE -> CAFAYATE -> PS_CAFAYATE -> P.GRANDE -> TRANCAS -> NOGALES -> METAN -> COBOS -> COBOS
8574-1,8574,CEV.POZO,36.114,1,bfs,8230,BRACHO_132kV_2,2,CEV.POZO -> CEV.POZO -> BRACHO1
